Priority	2dda7p[c]	e4p[c]	pep[c]	pi[c]	2pg[c]	param_DDPA_total	param_pH	param_Temp	FileFlag	Target_Data
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_2.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
1	0	0	0	0	0	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_DDPA_Final_typeII/input/inhibRatio_2pg_3.txt"	51.6
