Priority	3dhq[c]	3dhsk[c]	cl[c]	ac[c]	succ[c]	tartr__D[c]	param_DHQTi_total	param_pH	param_Temp	FileFlag	Target_Data
1	0.00017000000000000007	0	0	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.9090909090909091
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	405.3794964687331
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1	0	0	0	0	0	1	7	37	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/absRateFor.txt"	426.39917406340817
1	1.5000000000000005e-6	0	0.0085	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.06250000000000001
1	4.7434164902525705e-6	0	0.0085	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.17411239489546837
1	0.000015000000000000004	0	0.0085	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.4000000000000001
1	0.0000474341649025257	0	0.0085	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.6782688399674105
1	0.00015000000000000004	0	0.0085	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.8695652173913044
1	1.5000000000000005e-6	0	0.017	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.04761904761904763
1	4.7434164902525705e-6	0	0.017	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.13652705949581434
1	0.000015000000000000004	0	0.017	0	0	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_DHQTi_Final_typeII/input/relRateFor_3dhq.txt"	0.3333333333333334
