ssd,Km_g3p,kcat_f,Keq
1.4879743758327362e-6,0.06655338977025366,1.6934418412332182e-11,3.21959384167868e-6
1.490513736011455e-6,0.06671061441363016,4.2280854365098685e-10,4.761165968907845e-6
1.4938720612246814e-6,0.0669182233219303,3.901243084322726e-10,2.2046818797202515e-7
1.4939101380991663e-6,0.06692057510117816,2.3606283116389575e-9,3.165629374796646e-8
1.4975819493350698e-6,0.06712431904193174,2.84554767131101e-9,0.0013357471640336644
1.5024909134714168e-6,0.06744936281787475,3.3879067474897566e-9,0.000012555417753596375
0.003748261001641609,7.526968027909264,2.922851002928386e-8,0.04721769734619225
0.1665191466296774,2.0017887640765344,17.692163755007737,18.574444112975407
0.3704965324376559,0.7450620281123743,34.32456009857562,4.315940691829737
0.452331200727147,8.819031171710952,35.70605577919989,15.26527118737277
0.4576012267723834,0.3100296058740821,36.121229149130905,13.09176038448721
0.5474151943172524,1.8875324087455214,34.30783610088387,34.34677564978642
0.7740724390961763,1.8950563480521307,35.90642909149431,34.19345852427367
0.855072692240497,5.107197821013267,79.11286589103153,23.469283435894738
1.021126943487473,1.0198135180312706,50.41730628580544,0.016175390502752865
1.0703413316951136,1.1736921730904388,51.19660449337252,3.5722192355536397
8.463171033654266,1206.5854131923993,19.87859838711951,47.90746639698742
11.01012889311641,1940.430261465684,0.003641901310142685,0.0015019524168218884
13.518685782240322,2567.1332071408824,0.001126457138367629,0.0022851750448137286
16.81446549839329,3530.8356428412853,0.0007866721826643777,0.013396192316333131
18.59798072901595,4123.424984961202,0.000329631763822937,0.22986131714482877
20.76923599766062,4916.123802164112,0.000566981629147495,0.22348310885173597
20.980052878219404,780.0440996431314,0.04829235711784034,1495.177109836582
21.5678472573151,5228.027162714997,0.0007373461815351199,0.1741668388315615
25.738442598598294,7042.165344014832,0.0009164271055538613,0.11823558763524034
29.612770068017024,9017.352545546417,0.0005095648419914061,0.5355317801301942
31.766115750519717,10239.75285761862,0.00021505805495929453,0.01295431407763492
35.44649626882968,12537.144694593886,0.0002617616854482861,0.10202980122501613
36.374115612690524,13157.47613765999,0.00009713519402046515,0.17876633254029103
37.512093058637944,13940.949028459725,0.00021327540688258456,0.007576629529204392
38.321255793291286,14416.069787627253,0.000014179741112910767,29.159650104876643
39.974696694723505,15441.950169538328,8.041521636387044e-6,34.618311136512766
43.47777851886649,18440.081750506208,0.00030623938182240787,0.17489927009401093
43.978802235634106,18846.59667812417,0.0005761692519088032,0.14964710325222783
45.15385043593963,19816.38691957553,0.000041205032974643337,0.0018057766370214786
45.26764337317893,19911.501402837166,0.00020966216221572281,0.0007927066243632056
46.71422699072704,21138.559054683854,0.00027781601737040016,0.03721628820575966
46.76987408469299,21186.41311277321,0.00004176559843520881,0.007048375580556249
53.49778508305744,27288.78751794525,3.961866309954356e-6,0.007530477633057681
78.48343649270414,37635.24655398218,50.40280381902341,92.20190188831626
99.1715385217658,5344.206771928831,19.617509825444973,44509.94955052766
