Priority	3psme[c]	pep[c]	pi[c]	skm5p[c]	param_PSCVT_total	param_pH	param_Temp	FileFlag	Target_Data
1	0	0.0006369714728855961	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7992399910868984
1	0	0.0010095317511683093	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.86319311139679
1	0	0.001600000000000001	0	1	1	7.5	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.9090909090909092
1	0	4.500000000000003e-6	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.09090909090909095
1	0	7.132019366075018e-6	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.13680688860321014
1	0	0.000011303488941793127	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.20076000891310194
1	0	0.000017914822674907372	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.28474724895080133
1	0	0.000028393080501608703	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.386863179846857
1	0	0.00004500000000000003	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.5000000000000002
1	0	0.00007132019366075018	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.6131368201531432
1	0	0.00011303488941793127	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7152527510491989
1	0	0.0001791482267490739	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7992399910868984
1	0	0.00028393080501608705	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.86319311139679
1	0	0.00045000000000000026	0	1	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.9090909090909093
1	0	1	0	4.800000000000004e-6	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.09090909090909098
1	0	1	0	7.607487323813355e-6	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.1368068886032102
1	0	1	0	0.000012057054871246005	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.20076000891310203
1	0	1	0	0.00001910914418656787	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.28474724895080145
1	0	1	0	0.000030285952535049293	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.3868631798468571
1	0	1	0	0.00004800000000000004	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.5000000000000002
1	0	1	0	0.00007607487323813355	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.6131368201531433
1	0	1	0	0.00012057054871246005	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7152527510491988
1	0	1	0	0.0001910914418656789	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.7992399910868985
1	0	1	0	0.0003028595253504929	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.86319311139679
1	0	1	0	0.00048000000000000045	1	7.5		"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.9090909090909091
1	0.00005	0	0.0004599999999999998	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.09090909090909088
1	0.00005	0	0.0007290508685321122	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.13680688860321003
1	0.00005	0	0.001155467758494406	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.2007600089131016
1	0.00005	0	0.0018312929845460868	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.28474724895080133
1	0.00005	0	0.0029024037846088896	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.3868631798468571
1	0.00005	0	0.004599999999999998	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.4999999999999999
1	0.00005	0	0.007290508685321121	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.6131368201531431
1	0.00005	0	0.011554677584944066	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.7152527510491987
1	0.00005	0	0.01831292984546087	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.7992399910868981
1	0.00005	0	0.02902403784608888	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.8631931113967901
1	0.00005	0	0.04599999999999998	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_pi.txt"	0.909090909090909
1	1.100000000000001e-6	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.09090909090909097
1	1.7433825117072269e-6	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.13680688860321014
1	2.7630750746605424e-6	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.200760008913102
1	4.37917887608847e-6	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.2847472489508014
1	6.940530789282128e-6	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.38686317984685703
1	0.000011000000000000008	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.5000000000000002
1	0.00001743382511707227	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.6131368201531434
1	0.000027630750746605424	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.7152527510491988
1	0.00004379178876088469	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.7992399910868982
1	0.00006940530789282128	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.8631931113967901
1	0.00011000000000000009	0	0.05	0	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateRev_3psme.txt"	0.9090909090909092
1	0	0.00001	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.09090909090909091
1	0	0.00001584893192461114	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.13680688860321005
1	0	0.000025118864315095822	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.20076000891310186
1	0	0.000039810717055349695	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.2847472489508013
1	0	0.00006309573444801929	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.3868631798468568
1	0	0.0001	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.5
1	0	0.00015848931924611142	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.6131368201531432
1	0	0.0002511886431509582	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7152527510491988
1	0	0.00039810717055349735	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.7992399910868982
1	0	0.000630957344480193	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.8631931113967899
1	0	0.001	0	0.0002	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_pep.txt"	0.9090909090909091
1	0	0.0002	0	0.000013500000000000013	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.090909090909091
1	0	0.0002	0	0.000021396058098225063	1	7	25	"/home/kevin/Desktop/MASSef/examples/fit_PSCVT_Final_typeII/input/relRateFor_skm5p.txt"	0.13680688860321016
