ssd,Km_g3p,kcat_f,Keq
1.4799371661468807e-6,0.06605437068376728,7.467566987326833e-10,8.577533217273174e-8
1.4799849849835395e-6,0.06605734599065292,1.4632522109860953e-11,1.8248373222489129e-7
1.4799877125754476e-6,0.0660575157005874,7.952580576672085e-10,7.080028304567909e-8
1.4800006166717978e-6,0.06605831858452746,7.355568290037004e-10,5.6985166437051495e-8
1.4800139547893784e-6,0.06605914846701738,1.902900943376214e-10,1.0533923347384918e-7
1.480020419506994e-6,0.06605955069082349,7.972907263319637e-10,3.5978342824293996e-7
1.4819035398378826e-6,0.06617665681375724,1.0287457264763512e-9,5.184853141004096e-9
1.4825875634912335e-6,0.06621916536332155,1.3636245236493144e-9,2.882086726137512e-9
1.4826100985023697e-6,0.06622056553529104,1.8388247655998222e-10,1.3757543648562157e-7
1.4826119152850998e-6,0.06622067790469892,1.0354202834567859e-7,6.305057163238168e-6
1.482651538087068e-6,0.06622314026229476,1.0579300024047586e-10,5.025430339246863e-7
1.4828337644778518e-6,0.06623446170864142,3.157636348951319e-10,5.1849861302861894e-9
0.00035740357822857934,2.2437230836167505,3.662418556435286e-6,0.000992466874401603
0.0009709991761000667,3.7538153875518567,2.738490768463895e-6,0.0007418191034661623
0.10955070637648377,46.248251510420616,0.000047521413719273136,0.004005582986601688
0.20026964521667,65.97581811845888,3.4185780215067967e-6,0.006331595061534156
0.3894138648393447,35.84504525105498,26.498531106803323,17.05638462714092
0.5436983411651373,14.625451653079345,39.57168479673786,2.0152672523324973
0.7385982203302139,32.99831426754319,42.9490906872915,10.35268371833039
0.7671609641026949,8.220675954196029,44.884823569519206,11.934214326243737
0.931165135688296,55.57955742139424,36.89502220617018,28.482592900550625
1.0300396631086202,27.68774500234781,29.510509629327537,44.29062898508747
1.0892659050108942,6.212196780884633,48.29892138168484,25.7320321586265
2.8408346122355668,444.7001977339799,0.00010377112130406624,0.0041852979031186755
3.2090799923647406,497.28485790577656,4.332114161117628e-6,0.006252245289652044
7.220318630822493,1152.0915407953337,0.000051281746275285626,0.041516805559011265
10.5691372559764,1839.2248774449984,0.00005482766669445852,0.013505110028905289
10.915057455415843,1918.3914526374285,0.0000657610385520511,0.005894265974118596
11.004813025655189,1939.1947232129323,0.000024364747623173936,0.028125900083133752
11.033728494400934,1945.9198221141783,0.00007916364827337785,0.007610917624913509
13.209236083139357,2485.003643417064,0.000058970651913117225,0.00828540531141726
13.626477488385635,2596.0686702123694,0.00002163871909244813,0.00025882692742479194
16.145439770554837,3321.699718538371,0.00001583984327077987,0.00623809617847879
18.513817474667967,4094.2965915883015,0.00004533755070351594,0.04071152309749211
19.019050760122326,4270.942650027548,0.00006423290653225141,0.00014371862739702564
19.37785953905155,4398.98075001284,0.00009847006259589628,0.08936779933707428
20.643339366391746,4867.969389342942,0.000026964386673995958,0.016041814197456247
21.49916888554968,5200.769139437979,0.000028688544642570665,0.0027904191891468416
23.038129697682646,5831.653709880061,0.000014322308818099449,0.00023175027339834256
24.17469480288317,6324.873226161241,0.0000429741940928419,0.0030493340217081608
24.285938290221786,6374.41165623961,3.5155679779858198e-6,0.000042518965916743205
28.473950023184926,8407.10512892768,0.000022082012049758225,0.018467812956048615
28.95353516461997,8661.072184987808,0.000028879452735489278,0.00022898779975931687
32.659561903110884,10773.319166386487,9.909774746230243e-6,0.00008725470120404854
33.6521995058395,11384.298390320506,0.000017226526078150383,0.0001314011299578951
34.15490439959466,11701.009676492942,8.702395566755402e-7,0.0000530486924453592
36.91288864870701,13525.340116740992,0.00001415723322471073,0.024136773654943943
37.23559315728785,13748.321567164725,0.000015015823422654739,0.02580541647211492
38.5211935112023,14656.193239817483,5.456729655179376e-6,0.0026384030000010114
38.70060811945763,14785.361764549714,0.000010313263528060116,0.007232920924183234
39.14096333816123,15104.935716235028,0.000027015419351564437,0.0076916248018502895
40.06963364070372,12019.702140456668,0.0018762545024944238,403.1777696138432
42.64811850911356,17776.331140293987,7.0701892286475075e-6,0.0012824024773431485
43.824733764097516,18721.144022953697,4.807070294369019e-6,0.0042141951207808
43.87100202098286,18758.777927104613,3.30705653020482e-6,0.000022019044156623376
44.84148824496912,19556.376110639572,9.628882094195647e-6,0.000011223378694625167
46.67592562369993,21105.649537373567,2.8690800245180828e-6,0.000021291426831942864
47.64057011606655,21941.27294240021,8.674503408490066e-6,0.0004168395710028496
47.86769023034772,22140.03547573028,8.824588164705888e-7,0.008361523596891142
50.93598790823562,24896.151507557253,9.213567044153499e-7,0.00025984006209898595
51.90159348702104,25788.965050003077,5.536734484220503e-7,0.00007358196179992127
53.096593743790315,26909.139335304815,6.580107213640142e-7,2.3837550068134942e-6
68.02931954366579,18499.797730164824,5.984232817615867e-7,96.776877610543
