ssd,Km_g3p,kcat_f,Keq
22.57733246167537,5638.332016647,0.00023313935463747387,0.0011744272099612108
23.814702561161553,6166.113198470419,0.00021481708211601054,0.003822506490900941
23.82958011223051,6172.627512865149,0.00045707848511213533,0.01315899456160958
24.335108702593786,6396.378283369384,0.0006933421730705393,0.1452560708507519
24.478174941481686,6460.552277642083,0.0001374085680797538,0.00011521956868337464
25.77481851121393,7059.392198348205,0.000014456454948166556,0.0025367066979311128
25.988494013710213,7160.97072584003,6.291645684258145e-6,1.0328045371475152
29.026209363012207,8699.942244773945,0.0003353967546271996,0.01755175471612301
29.66909462805077,9048.215408973898,0.00016612558831034213,0.09565705386672929
31.54692602707349,10111.215336644125,0.0002032752202187476,0.20086746983776524
34.012660948714355,11610.897033585146,0.00021851982787645782,0.057788224157727525
39.06936159309214,15052.72763566097,0.000027815941872998164,0.00010950455884189346
41.14083568259828,16601.154781798334,5.450915643958756e-6,0.000019765968560061792
42.46625822114909,17632.42349317389,0.00007380647914670103,0.028854129641148998
42.64206054517375,17771.528127111953,0.00017697786481888565,0.017182246306570226
51.027668286567646,24980.426067290504,0.00009317475892463288,0.053947614318245234
55.26418608384577,18824.435990862796,2.370871440573171e-6,90.3196313405724
58.39214481932086,32042.730474121945,3.799485133302518e-7,9.92994036373432e-7
62.46713903859481,36125.28800164229,3.979104605601378e-6,0.0000810320277853188
830.1817138157926,21.18785351857703,99.99999757803496,99.99338455459849
