t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1	t	v_1
0.01	-0.00004905068628507958	0.01	-0.0009136466682032795	0.01	-0.0017926249771862772	0.01	-0.00042082338667423275	0.01	-0.0013085340192812902	0.01	-0.0016718191907824673	0.01	-0.0007068463800588737	0.01	-0.00035656608445995764	0.01	-0.00005405546661479414	0.01	-0.00014669633810445487	0.01	-0.0004298895981806375	0.01	-0.00004928590466736337	0.01	-0.00006954380438139543	0.01	-0.00009985996881768028	0.01	-0.00005470630006447195	0.01	-0.00021459947203420637	0.01	-0.0011649173767371433	0.01	-0.00006258121790357992	0.01	-0.001748403865594201	0.01	-0.0016430338963903674	0.01	-0.0018077373956986566	0.01	-0.001298514474676431	0.01	-0.0010907193995004607	0.01	-0.002770546672801052	0.01	-0.0009524659760011414	0.01	-0.002059837921555158	0.01	-0.000049124002146823205	0.01	-0.0026537341201856297	0.01	-0.0016487245303742938	0.01	-0.003650796760807642	0.01	-0.003992586451896509	0.01	-0.002212114069530442	0.01	-0.002793836070568427	0.01	-0.00227808156638082	0.01	-0.0027372748162016523	0.01	-0.003385652960840633	0.01	-0.002212671352101578	0.01	-0.0038858706420170424	0.01	-0.0020509472590219003	0.01	-0.0033174351011431035	0.01	-0.0001616461516107889	0.01	-0.0026590718469683954	0.01	-0.0007348140122404643	0.01	-0.0002441517537932094	0.01	-0.004156561660767367	0.01	-0.00199634767745679	0.01	-0.004392977125878069	0.01	-0.0022205556277096273	0.01	-0.001823646625629895	0.01	-0.0008248277202974118	0.01	-0.00013702489359807625	0.01	-0.0001329958752730649	0.01	-0.00012287995050425148	0.01	-0.004144983192251111	0.01	-0.004470857494593204	0.01	-0.003257907221127763	0.01	-0.0001265900622915701	0.01	-0.00007372236355630692	0.01	-0.001589870543575883	0.01	-0.0022705273259273867	0.01	-0.0004968440667619415	0.01	-0.0003567995838639064	0.01	-0.00004964577402802937	0.01	-0.0006549369153950617	0.01	-0.0013940964315675647	0.01	-0.003892687522619867
0.012589254117941687	-0.00004892740741785219	0.012589254117941687	-0.0008614762151035782	0.012589254117941687	-0.001505828975547346	0.012589254117941687	-0.00041103194262378373	0.012589254117941687	-0.0011938210754692047	0.012589254117941687	-0.001453313205674072	0.012589254117941687	-0.0006783794697981709	0.012589254117941687	-0.00034963656695695535	0.012589254117941687	-0.00005390616514892884	0.012589254117941687	-0.00014557510495919444	0.012589254117941687	-0.0004203937862049449	0.012589254117941687	-0.00004916168703500203	0.012589254117941687	-0.0000692957435292106	0.012589254117941687	-0.00009936063167165202	0.012589254117941687	-0.00005455401544751287	0.012589254117941687	-0.00021233894019650267	0.012589254117941687	-0.0010792275883088872	0.012589254117941687	-0.00006238811151190672	0.012589254117941687	-0.0014818891351600493	0.012589254117941687	-0.0014357245782150938	0.012589254117941687	-0.0015141096680584194	0.012589254117941687	-0.0011792964883043083	0.012589254117941687	-0.0010138812393954543	0.012589254117941687	-0.002218518128878737	0.012589254117941687	-0.0008961134649806376	0.012589254117941687	-0.001676529511571982	0.012589254117941687	-0.000049000352506446937	0.012589254117941687	-0.002126905776541463	0.012589254117941687	-0.0014238971039224721	0.012589254117941687	-0.002913064287386962	0.012589254117941687	-0.0031834587768213743	0.012589254117941687	-0.0017862908530744334	0.012589254117941687	-0.0022368137176838675	0.012589254117941687	-0.001835890342947491	0.012589254117941687	-0.002192393591119878	0.012589254117941687	-0.0027034944406530664	0.012589254117941687	-0.0017863472935679664	0.012589254117941687	-0.003098977652051672	0.012589254117941687	-0.0016679480873411244	0.012589254117941687	-0.0026495987612238352	0.012589254117941687	-0.00016027821354519086	0.012589254117941687	-0.0021310496782562484	0.012589254117941687	-0.0007027442760992831	0.012589254117941687	-0.00024098025528437183	0.012589254117941687	-0.003313119800689976	0.012589254117941687	-0.001632008940240687	0.012589254117941687	-0.0035002500942650726	0.012589254117941687	-0.0017922363827318213	0.012589254117941687	-0.001529027627252681	0.012589254117941687	-0.0007835045012259993	0.012589254117941687	-0.00013604672882751745	0.012589254117941687	-0.00013207509343889437	0.012589254117941687	-0.00012209544029639644	0.012589254117941687	-0.0033040598012456838	0.012589254117941687	-0.0035618399023348503	0.012589254117941687	-0.0026025810166540025	0.012589254117941687	-0.00012575697640153456	0.012589254117941687	-0.00007344822423372784	0.012589254117941687	-0.0013871129645357458	0.012589254117941687	-0.0018301912874554543	0.012589254117941687	-0.0004829968372686173	0.012589254117941687	-0.0003498657167050544	0.012589254117941687	-0.000049519566206749046	0.012589254117941687	-0.0006298979668744443	0.012589254117941687	-0.001261584387928579	0.012589254117941687	-0.0031409885208327024
0.01584893192461114	-0.000048772633225257365	0.01584893192461114	-0.0007999724839242644	0.01584893192461114	-0.0012102587375589053	0.01584893192461114	-0.0003990204610766149	0.01584893192461114	-0.0010637753221797177	0.01584893192461114	-0.0012190020263668597	0.01584893192461114	-0.0006441530439424829	0.01584893192461114	-0.00034109897417987297	0.01584893192461114	-0.00005371877080372087	0.01584893192461114	-0.0001441752494088129	0.01584893192461114	-0.0004087289977033431	0.01584893192461114	-0.00004900573541171222	0.01584893192461114	-0.00006898466505154273	0.01584893192461114	-0.00009873541512939365	0.01584893192461114	-0.00005436288126006713	0.01584893192461114	-0.00020952544503086653	0.01584893192461114	-0.000980322732177852	0.01584893192461114	-0.00006214582026544356	0.01584893192461114	-0.0012043469502183574	0.01584893192461114	-0.0012121388126065935	0.01584893192461114	-0.0012125345111258846	0.01584893192461114	-0.0010448608427086406	0.01584893192461114	-0.0009248450380698586	0.01584893192461114	-0.0016813186445201462	0.01584893192461114	-0.0008298957450889996	0.01584893192461114	-0.0012959033266256653	0.01584893192461114	-0.00004884511345756824	0.01584893192461114	-0.0016135397402015415	0.01584893192461114	-0.001184668533516296	0.01584893192461114	-0.002199908808418499	0.01584893192461114	-0.0024026645415426134	0.01584893192461114	-0.0013674606685442716	0.01584893192461114	-0.0016948850377513473	0.01584893192461114	-0.0014020281886196733	0.01584893192461114	-0.001661960240098942	0.01584893192461114	-0.0020429908229922323	0.01584893192461114	-0.0013671314174115439	0.01584893192461114	-0.0023392567111052863	0.01584893192461114	-0.0012879744764400436	0.01584893192461114	-0.0020026665349085304	0.01584893192461114	-0.00015857186652328564	0.01584893192461114	-0.001616564828480566	0.01584893192461114	-0.0006643414277704039	0.01584893192461114	-0.00023704352839028654	0.01584893192461114	-0.002499860011355	0.01584893192461114	-0.001268313081175198	0.01584893192461114	-0.00264037097576277	0.01584893192461114	-0.0013711955747999435	0.01584893192461114	-0.0012260805210342611	0.01584893192461114	-0.0007344039384036987	0.01584893192461114	-0.00013482482480257427	0.01584893192461114	-0.0001309246021771891	0.01584893192461114	-0.00012111464249629993	0.01584893192461114	-0.002493155125897597	0.01584893192461114	-0.0026865831661101085	0.01584893192461114	-0.001967504223181982	0.01584893192461114	-0.00012471567151609182	0.01584893192461114	-0.00007310449823127577	0.01584893192461114	-0.0011688145250252494	0.01584893192461114	-0.0013980359580683837	0.01584893192461114	-0.00046610220462700575	0.01584893192461114	-0.0003413227571356054	0.01584893192461114	-0.000049361119742880315	0.01584893192461114	-0.000599720426296531	0.01584893192461114	-0.0011127915047913922	0.01584893192461114	-0.002405398176367262
0.01995262314968879	-0.000048578452852194506	0.01995262314968879	-0.000728724958125411	0.01995262314968879	-0.0009204388633960167	0.01995262314968879	-0.000384387630722733	0.01995262314968879	-0.0009200577912698015	0.01995262314968879	-0.000977537256356722	0.01995262314968879	-0.0006035044582983761	0.01995262314968879	-0.0003306405572394153	0.01995262314968879	-0.000053483744486730717	0.01995262314968879	-0.00014243107776871618	0.01995262314968879	-0.0003944937258278131	0.01995262314968879	-0.000048810079664088824	0.01995262314968879	-0.00006859494269654787	0.01995262314968879	-0.00009795364844755948	0.01995262314968879	-0.000054123171446543015	0.01995262314968879	-0.00020603322255497805	0.01995262314968879	-0.0008685941119777335	0.01995262314968879	-0.00006184207544648118	0.01995262314968879	-0.0009286744012749102	0.01995262314968879	-0.0009800854898083583	0.01995262314968879	-0.0009180265998030875	0.01995262314968879	-0.0008972495203155393	0.01995262314968879	-0.0008237947511575623	0.01995262314968879	-0.0011895375370935025	0.01995262314968879	-0.0007534315601131023	0.01995262314968879	-0.000938943996560346	0.01995262314968879	-0.00004865035088045314	0.01995262314968879	-0.001142871414154833	0.01995262314968879	-0.0009404365096091086	0.01995262314968879	-0.0015510724333926413	0.01995262314968879	-0.0016933615179930005	0.01995262314968879	-0.0009790456149563732	0.01995262314968879	-0.0011989072429243479	0.01995262314968879	-0.001000838335799718	0.01995262314968879	-0.0011761804044642214	0.01995262314968879	-0.001441214769209292	0.01995262314968879	-0.0009784787185264671	0.01995262314968879	-0.0016488048369066514	0.01995262314968879	-0.0009320239628160141	0.01995262314968879	-0.0014130229750466236	0.01995262314968879	-0.0001564481337843134	0.01995262314968879	-0.0011449173844005674	0.01995262314968879	-0.0006189669146689428	0.01995262314968879	-0.0002321729109655017	0.01995262314968879	-0.0017615718166745045	0.01995262314968879	-0.000925120670894809	0.01995262314968879	-0.0018604272068002427	0.01995262314968879	-0.0009810005070186548	0.01995262314968879	-0.0009298298576347646	0.01995262314968879	-0.0006769629450730549	0.01995262314968879	-0.00013330135023313197	0.01995262314968879	-0.0001294897528453906	0.01995262314968879	-0.00011989054584677475	0.01995262314968879	-0.0017569400155275203	0.01995262314968879	-0.001892922675786156	0.01995262314968879	-0.0013884592978595798	0.01995262314968879	-0.00012341640034367187	0.01995262314968879	-0.00007267396196036201	0.01995262314968879	-0.0009427376031858073	0.01995262314968879	-0.0009983002323855237	0.01995262314968879	-0.0004456556864824505	0.01995262314968879	-0.00033085775411444113	0.01995262314968879	-0.000049162339918052806	0.01995262314968879	-0.0005637701403823642	0.01995262314968879	-0.0009502517439252305	0.01995262314968879	-0.0017259131521316425
0.025118864315095822	-0.00004833506167046075	0.025118864315095822	-0.0006480458944412984	0.025118864315095822	-0.0006530538234357314	0.025118864315095822	-0.0003667068002304947	0.025118864315095822	-0.0007663951510516143	0.025118864315095822	-0.0007409759642309168	0.025118864315095822	-0.0005559368243888568	0.025118864315095822	-0.0003179167462455087	0.025118864315095822	-0.000053189284092420794	0.025118864315095822	-0.00014026468563048243	0.025118864315095822	-0.0003772561022010038	0.025118864315095822	-0.000048564842167869504	0.025118864315095822	-0.0000681073566681534	0.025118864315095822	-0.00009697803804733004	0.025118864315095822	-0.000053822854401802686	0.025118864315095822	-0.00020171807371259994	0.025118864315095822	-0.0007458244726651564	0.025118864315095822	-0.00006146173260052672	0.025118864315095822	-0.0006703295360213534	0.025118864315095822	-0.000750469708297169	0.025118864315095822	-0.0006477432682882477	0.025118864315095822	-0.0007406878051501747	0.025118864315095822	-0.0007121805764739583	0.025118864315095822	-0.0007720609215078243	0.025118864315095822	-0.000667131952993781	0.025118864315095822	-0.000627067360489785	0.025118864315095822	-0.000048406231571632025	0.025118864315095822	-0.0007427101790289739	0.025118864315095822	-0.0007036733975071472	0.025118864315095822	-0.0010034546174621849	0.025118864315095822	-0.0010954001927329612	0.025118864315095822	-0.0006444137224407326	0.025118864315095822	-0.000777979380558225	0.025118864315095822	-0.00065638395416408	0.025118864315095822	-0.0007636343104010535	0.025118864315095822	-0.0009327218373714784	0.025118864315095822	-0.0006437689870509185	0.025118864315095822	-0.0010665459680005824	0.025118864315095822	-0.0006214591050156744	0.025118864315095822	-0.0009146035622869529	0.025118864315095822	-0.00015381418488016993	0.025118864315095822	-0.0007439661156728928	0.025118864315095822	-0.0005662067928523126	0.025118864315095822	-0.00022618174315862952	0.025118864315095822	-0.0011395257536987976	0.025118864315095822	-0.0006229990733016648	0.025118864315095822	-0.0012037002740985664	0.025118864315095822	-0.0006451158429039632	0.025118864315095822	-0.0006573943928741753	0.025118864315095822	-0.0006109872906885571	0.025118864315095822	-0.000131407368406198	0.025118864315095822	-0.00012770526241130778	0.025118864315095822	-0.00011836669661993769	0.025118864315095822	-0.001136586433166358	0.025118864315095822	-0.0012247880189366588	0.025118864315095822	-0.0008988348140414138	0.025118864315095822	-0.00012179953581995975	0.025118864315095822	-0.00007213545510452866	0.025118864315095822	-0.000719635868348524	0.025118864315095822	-0.0006549691569192491	0.025118864315095822	-0.0004211674017518172	0.025118864315095822	-0.0003181259128609903	0.025118864315095822	-0.000048913196230831454	0.025118864315095822	-0.0005215393926451486	0.025118864315095822	-0.0007789475926445031	0.025118864315095822	-0.0011414354908496984
0.03162277660168379	-0.00004803031730362127	0.03162277660168379	-0.0005591015474264683	0.03162277660168379	-0.0004243455486475406	0.03162277660168379	-0.0003455843065645984	0.03162277660168379	-0.0006090608031823812	0.03162277660168379	-0.0005232410767816466	0.03162277660168379	-0.0005013274919671309	0.03162277660168379	-0.0003025810999857755	0.03162277660168379	-0.00005282079513200313	0.03162277660168379	-0.00013758273559408963	0.03162277660168379	-0.0003566056984243498	0.03162277660168379	-0.000048257790652295224	0.03162277660168379	-0.00006749824912077628	0.03162277660168379	-0.00009576301895949651	0.03162277660168379	-0.00005344705370608421	0.03162277660168379	-0.00019640992553203262	0.03162277660168379	-0.0006156338607906484	0.03162277660168379	-0.00006098609901588459	0.03162277660168379	-0.0004451224672864398	0.03162277660168379	-0.0005365595118051617	0.03162277660168379	-0.0004180072080721226	0.03162277660168379	-0.0005820267051275452	0.03162277660168379	-0.0005929642733301555	0.03162277660168379	-0.0004496617608708127	0.03162277660168379	-0.0005723788915199255	0.03162277660168379	-0.00037802626366414233	0.03162277660168379	-0.00004810057804426522	0.03162277660168379	-0.00043319857368317473	0.03162277660168379	-0.0004889189260014209	0.03162277660168379	-0.0005826535692829404	0.03162277660168379	-0.000636002076643165	0.03162277660168379	-0.00038151329483708264	0.03162277660168379	-0.00045300223633954996	0.03162277660168379	-0.00038701264387350757	0.03162277660168379	-0.0004449158533422627	0.03162277660168379	-0.0005417405097257859	0.03162277660168379	-0.0003809311636096691	0.03162277660168379	-0.0006192145941255198	0.03162277660168379	-0.0003739012258568149	0.03162277660168379	-0.0005312804324933279	0.03162277660168379	-0.00015055931974098795	0.03162277660168379	-0.0004338802647893177	0.03162277660168379	-0.0005061213596031779	0.03162277660168379	-0.00021885243034074132	0.03162277660168379	-0.0006616590381666059	0.03162277660168379	-0.000379428615164194	0.03162277660168379	-0.0006991733735503377	0.03162277660168379	-0.0003815023462704632	0.03162277660168379	-0.00042526024938683486	0.03162277660168379	-0.000537003958267505	0.03162277660168379	-0.00012906004152081862	0.03162277660168379	-0.00012549258318407568	0.03162277660168379	-0.00011647454925757062	0.03162277660168379	-0.0006599906097146495	0.03162277660168379	-0.0007115041273684656	0.03162277660168379	-0.0005221893013980974	0.03162277660168379	-0.00011979273711205907	0.03162277660168379	-0.00007146295264672277	0.03162277660168379	-0.0005124959562870914	0.03162277660168379	-0.0003863587300769146	0.03162277660168379	-0.0003922070618704843	0.03162277660168379	-0.00030278056150461326	0.03162277660168379	-0.00004860126872651826	0.03162277660168379	-0.0004728225228717148	0.03162277660168379	-0.0006067505102328564	0.03162277660168379	-0.0006814663252597632
0.039810717055349776	-0.00004764927048325668	0.039810717055349776	-0.00046424351828039563	0.039810717055349776	-0.00024675221005859946	0.039810717055349776	-0.00032070428697110237	0.039810717055349776	-0.0004562542974908261	0.039810717055349776	-0.00033795039638848345	0.039810717055349776	-0.00044006338003573826	0.039810717055349776	-0.00028431181287288693	0.039810717055349776	-0.00005236034899022321	0.039810717055349776	-0.00013427721468838431	0.039810717055349776	-0.0003321951552231223	0.039810717055349776	-0.00004787386609725567	0.039810717055349776	-0.00006673876443766239	0.039810717055349776	-0.00009425371255443784	0.039810717055349776	-0.00005297749786503318	0.039810717055349776	-0.00018992031825488945	0.039810717055349776	-0.00048360428843633997	0.039810717055349776	-0.00006039227681480813	0.039810717055349776	-0.0002659887159251296	0.039810717055349776	-0.0003521393307662628	0.039810717055349776	-0.0002411072415141562	0.039810717055349776	-0.000429893523063501	0.039810717055349776	-0.00047087849368327735	0.039810717055349776	-0.0002286640375856566	0.039810717055349776	-0.0004719879219712173	0.039810717055349776	-0.000200617266461604	0.039810717055349776	-0.000047718398308999776	0.039810717055349776	-0.0002206720285345082	0.039810717055349776	-0.00030957326355686025	0.039810717055349776	-0.0002948837949112555	0.039810717055349776	-0.0003223672559571269	0.039810717055349776	-0.00019768383524117	0.039810717055349776	-0.0002302990435541728	0.039810717055349776	-0.00019956264616889462	0.039810717055349776	-0.00022634685654431583	0.039810717055349776	-0.00027400654911680046	0.039810717055349776	-0.00019725176155576594	0.039810717055349776	-0.0003136927198918147	0.039810717055349776	-0.0001979290460207877	0.039810717055349776	-0.0002687045684682835	0.039810717055349776	-0.00014655690139107755	0.039810717055349776	-0.00022098747717795036	0.039810717055349776	-0.00043937722407524026	0.039810717055349776	-0.0002099544017748992	0.039810717055349776	-0.000335591972690116	0.039810717055349776	-0.00020397922703250282	0.039810717055349776	-0.00035499154576492363	0.039810717055349776	-0.00019740182687502165	0.039810717055349776	-0.0002459262048233025	0.039810717055349776	-0.00045636221303793016	0.039810717055349776	-0.00012616282048048225	0.039810717055349776	-0.00012275990804013948	0.039810717055349776	-0.00011413254228966713	0.039810717055349776	-0.00033475676665582895	0.039810717055349776	-0.0003613658195700014	0.039810717055349776	-0.0002641124124138486	0.039810717055349776	-0.00011731007312274804	0.039810717055349776	-0.00007062475379599282	0.039810717055349776	-0.00033468801603157416	0.039810717055349776	-0.00019933940098887327	0.039810717055349776	-0.00035853480269239517	0.039810717055349776	-0.00028449967388643934	0.039810717055349776	-0.000048211270306147165	0.039810717055349776	-0.00041784218135435956	0.039810717055349776	-0.00044328650468242566	0.039810717055349776	-0.0003572425953756471
0.05011872336272725	-0.000047173747295276973	0.05011872336272725	-0.00036728710908240684	0.05011872336272725	-0.00012498520874095904	0.05011872336272725	-0.0002918873421800622	0.05011872336272725	-0.0003172649095932325	0.05011872336272725	-0.00019512469521969645	0.05011872336272725	-0.0003733555179170746	0.05011872336272725	-0.0002628518071828674	0.05011872336272725	-0.000051786243312503726	0.05011872336272725	-0.00013022500084808683	0.05011872336272725	-0.00030379732294783445	0.05011872336272725	-0.00004739476331650899	0.05011872336272725	-0.0000657944983021016	0.05011872336272725	-0.0000923867461116435	0.05011872336272725	-0.000052392077836021336	0.05011872336272725	-0.0001820446079125695	0.05011872336272725	-0.0003569543362339514	0.05011872336272725	-0.00005965270903674349	0.05011872336272725	-0.00013936330063973887	0.05011872336272725	-0.0002074475855973717	0.05011872336272725	-0.00012092934770881558	0.05011872336272725	-0.00029367829690732063	0.05011872336272725	-0.0003521822987913576	0.05011872336272725	-0.00009781361052481314	0.05011872336272725	-0.0003702078088729604	0.05011872336272725	-0.00009046739860545057	0.05011872336272725	-0.000047241467690796224	0.05011872336272725	-0.00009460794943554936	0.05011872336272725	-0.00017433719098331976	0.05011872336272725	-0.00012538641130479657	0.05011872336272725	-0.00013703262834402063	0.05011872336272725	-0.00008661167330588331	0.05011872336272725	-0.00009847630626274083	0.05011872336272725	-0.00008710039346140381	0.05011872336272725	-0.00009687781968702321	0.05011872336272725	-0.00011660541736717978	0.05011872336272725	-0.00008635132571136768	0.05011872336272725	-0.00013332414210937064	0.05011872336272725	-0.00008897346870311846	0.05011872336272725	-0.00011438751641430397	0.05011872336272725	-0.0001416644391621773	0.05011872336272725	-0.00009472593135086507	0.05011872336272725	-0.0003676011415110438	0.05011872336272725	-0.00019924947687226434	0.05011872336272725	-0.00014273802921917165	0.05011872336272725	-0.00009346816802746453	0.05011872336272725	-0.00015126100665418428	0.05011872336272725	-0.00008633915619456888	0.05011872336272725	-0.00012373186705224478	0.05011872336272725	-0.00037167534651168645	0.05011872336272725	-0.0001226021065282595	0.05011872336272725	-0.0001193990465402138	0.05011872336272725	-0.00011125002522426467	0.05011872336272725	-0.00014238799841807354	0.05011872336272725	-0.0001540679565659787	0.05011872336272725	-0.00011247572449880043	0.05011872336272725	-0.00011425661609252206	0.05011872336272725	-0.00006958317663544547	0.05011872336272725	-0.00019594044991110576	0.05011872336272725	-0.00008706710381100988	0.05011872336272725	-0.0003202059684111753	0.05011872336272725	-0.0002630259870998773	0.05011872336272725	-0.00004772462546591328	0.05011872336272725	-0.0003575266233811933	0.05011872336272725	-0.0002986982209411142	0.05011872336272725	-0.00015896481539793279
0.06309573444801943	-0.00004658154902044522	0.06309573444801943	-0.00027346206060378927	0.06309573444801943	-0.0000533078713091402	0.06309573444801943	-0.0002592364198951253	0.06309573444801943	-0.00020085590813272733	0.06309573444801943	-0.00009790016798294837	0.06309573444801943	-0.00030347332840254356	0.06309573444801943	-0.00023809997760540732	0.06309573444801943	-0.00005107203259539189	0.06309573444801943	-0.00012529307733657056	0.06309573444801943	-0.00027144238857668027	0.06309573444801943	-0.00004679812475745982	0.06309573444801943	-0.00006462411310223473	0.06309573444801943	-0.00009008720734946703	0.06309573444801943	-0.000051663857881190656	0.06309573444801943	-0.00017258284883109686	0.06309573444801943	-0.00024351411143166	0.06309573444801943	-0.00005873391267411153	0.06309573444801943	-0.00006199847064654826	0.06309573444801943	-0.0001067477209890214	0.06309573444801943	-0.000050874967555994175	0.06309573444801943	-0.00018184908526316406	0.06309573444801943	-0.00024431650675777475	0.06309573444801943	-0.00003365757005745831	0.06309573444801943	-0.0002726050178639159	0.06309573444801943	-0.00003316709846911302	0.06309573444801943	-0.00004664752629872565	0.06309573444801943	-0.00003264301356345516	0.06309573444801943	-0.00008489374162354361	0.06309573444801943	-0.00004315727941982163	0.06309573444801943	-0.00004706647960995859	0.06309573444801943	-0.00003092558485372848	0.06309573444801943	-0.00003387137496338661	0.06309573444801943	-0.000030736542864717356	0.06309573444801943	-0.00003335733471792515	0.06309573444801943	-0.00004016364660987324	0.06309573444801943	-0.00003080217497339071	0.06309573444801943	-0.000045814837919026006	0.06309573444801943	-0.00003249007715233907	0.06309573444801943	-0.0000394101642554609	0.06309573444801943	-0.0001357317723004604	0.06309573444801943	-0.00003267620291602393	0.06309573444801943	-0.00029362295136293884	0.06309573444801943	-0.00018653284563361892	0.06309573444801943	-0.00004901704208464062	0.06309573444801943	-0.00003496490604211151	0.06309573444801943	-0.00005196812557063119	0.06309573444801943	-0.00003076468251352148	0.06309573444801943	-0.000052328894568020115	0.06309573444801943	-0.00028702226658626283	0.06309573444801943	-0.00011825802102980624	0.06309573444801943	-0.00011529485820086883	0.06309573444801943	-0.00010772132779344773	0.06309573444801943	-0.00004890185159813998	0.06309573444801943	-0.00005292449651774817	0.06309573444801943	-0.00003876779388280276	0.06309573444801943	-0.00011052190877751602	0.06309573444801943	-0.00006829302620500808	0.06309573444801943	-0.00010004221698545132	0.06309573444801943	-0.00003075341703650662	0.06309573444801943	-0.0002777138070272101	0.06309573444801943	-0.0002382583021891466	0.06309573444801943	-0.00004711865136809408	0.06309573444801943	-0.00029373611664975556	0.06309573444801943	-0.00018196072782358983	0.06309573444801943	-0.000057965173201023176
0.07943282347242822	-0.00004584592763171123	0.07943282347242822	-0.0001885916214719136	0.07943282347242822	-0.00001822497379430785	0.07943282347242822	-0.00022320071286847137	0.07943282347242822	-0.00011291570873185627	0.07943282347242822	-0.0000413216044403176	0.07943282347242822	-0.00023372808411031092	0.07943282347242822	-0.0002101751891559672	0.07943282347242822	-0.00005018598584940214	0.07943282347242822	-0.00011934421958313659	0.07943282347242822	-0.0002354896374070157	0.07943282347242822	-0.00004605701418115096	0.07943282347242822	-0.00006317936944745394	0.07943282347242822	-0.00008727115914507066	0.07943282347242822	-0.000050760530454594856	0.07943282347242822	-0.0001613580065237236	0.07943282347242822	-0.0001503426280280692	0.07943282347242822	-0.000057595928644719025	0.07943282347242822	-0.00002231849963237578	0.07943282347242822	-0.00004644418193588754	0.07943282347242822	-0.000017036646943186767	0.07943282347242822	-0.00009964488376724748	0.07943282347242822	-0.0001541646154878529	0.07943282347242822	-8.892433414374008e-6	0.07943282347242822	-0.00018536352345435012	0.07943282347242822	-9.484314973544895e-6	0.07943282347242822	-0.00004590975413360721	0.07943282347242822	-8.617752261393816e-6	0.07943282347242822	-0.00003436543723778651	0.07943282347242822	-0.000011293474666972071	0.07943282347242822	-0.00001247258949869921	0.07943282347242822	-8.482040025696954e-6	0.07943282347242822	-8.952695493785415e-6	0.07943282347242822	-8.300671361322116e-6	0.07943282347242822	-8.808715964216239e-6	0.07943282347242822	-0.000010358461556847043	0.07943282347242822	-8.437043635598475e-6	0.07943282347242822	-0.000012073777379541139	0.07943282347242822	-9.247215853429814e-6	0.07943282347242822	-0.000010047239035967248	0.07943282347242822	-0.00012860937837031632	0.07943282347242822	-8.625443549609549e-6	0.07943282347242822	-0.00022123927274213072	0.07943282347242822	-0.00017166301924566082	0.07943282347242822	-0.00001310882533971777	0.07943282347242822	-0.000010006187680349832	0.07943282347242822	-0.00001403904781976953	0.07943282347242822	-8.413711591040875e-6	0.07943282347242822	-0.00001769643965062443	0.07943282347242822	-0.00020730233014153393	0.07943282347242822	-0.00011300192851612453	0.07943282347242822	-0.00011032299530749116	0.07943282347242822	-0.00010343347856748902	0.07943282347242822	-0.000013071452508713069	0.07943282347242822	-0.000014316123435196643	0.07943282347242822	-9.86576679555712e-6	0.07943282347242822	-0.00010598873433521289	0.07943282347242822	-0.00006670176634854885	0.07943282347242822	-0.00004311208708659885	0.07943282347242822	-8.315308699572492e-6	0.07943282347242822	-0.00023206999111511996	0.07943282347242822	-0.000210315526508299	0.07943282347242822	-0.000046366030070986516	0.07943282347242822	-0.00022929533921932634	0.07943282347242822	-0.00009754799915481549	0.07943282347242822	-0.000016093644139288488
